customer_id,name,email,age,gender,gv_plus_member,gv_plus_tier,registration_date,last_visit_date,recency_days,total_visits,total_spend,avg_ticket_price,pct_weekend_visits,pct_evening_visits,favourite_genre,preferred_location,acquisition_channel
GV004640,Farhan Ramachandran,farhan.ramachandran83@email.com,31,M,1,Standard,2024-11-04,2024-07-25,160,5,76.59,15.32,0.359,0.569,Horror,Yishun,Partner Referral
GV004641,Surya Patel,surya.patel89@email.com,54,M,1,Silver,2022-10-25,2024-11-25,37,16,965.21,60.33,0.9,0.105,Animation,Yishun,Walk-in
GV004642,Mei Ling Abdullah,mei.ling.abdullah45@email.com,25,M,1,Standard,2022-04-07,2024-10-01,92,4,64.26,16.07,0.348,0.399,Action,Bishan,GV App
GV004643,Jasmine Wong,jasmine.wong88@email.com,44,F,0,Free,2022-06-13,2024-07-31,154,2,34.53,17.27,0.563,0.388,Thriller,JEM,GV App
GV004644,Nadia Singh,nadia.singh87@email.com,19,M,0,Free,2024-07-30,2024-12-20,12,18,1435.49,79.75,0.602,0.19,Comedy,Kallang Leisure Park,Website
GV004645,Hui Fen Tan,hui.fen.tan97@email.com,37,M,1,Gold,2021-11-07,2024-12-13,19,8,587.24,73.41,0.862,0.368,Romance,Yishun,GV App
GV004646,Nadia Ramachandran,nadia.ramachandran93@email.com,20,F,0,Free,2023-05-29,2024-11-03,59,12,927.59,77.3,0.863,0.136,Romance,Kallang Leisure Park,Website
GV004647,Nadia Lee,nadia.lee17@email.com,43,M,0,Free,2023-10-12,2024-02-08,328,10,208.12,20.81,0.679,0.526,Drama,Tampines,Walk-in
GV004648,Xiu Ying Singh,xiu.ying.singh17@email.com,53,F,0,Free,2024-11-07,2024-12-09,23,21,554.36,26.4,0.952,0.655,Thriller,Vivocity,Partner Referral
GV004649,Nicole Chen,nicole.chen83@email.com,38,F,1,Standard,2023-04-17,2024-03-10,297,12,214.46,17.87,0.448,0.645,Horror,Vivocity,Website
GV004650,Chen Hao Chen,chen.hao.chen61@email.com,31,M,1,Platinum,2024-02-09,2024-12-19,13,33,851.74,25.81,0.805,0.868,Sci-Fi,JEM,GV App
GV004651,Jasmine Lee,jasmine.lee80@email.com,42,M,0,Free,2024-02-16,2024-08-18,136,6,91.96,15.33,0.41,0.518,Thriller,Tampines,GV App
GV004652,Jia Qi Patel,jia.qi.patel15@email.com,49,M,1,Gold,2022-11-01,2024-12-15,17,35,939.34,26.84,0.735,0.988,Sci-Fi,Yishun,Social Media
GV004653,Siti Ramachandran,siti.ramachandran45@email.com,23,F,0,Free,2021-10-18,2024-06-19,196,2,24.66,12.33,0.645,0.346,Comedy,Vivocity,GV App
GV004654,Arjun Lee,arjun.lee18@email.com,26,F,0,Free,2022-10-23,2024-09-02,121,5,67.79,13.56,0.637,0.352,Drama,Yishun,Partner Referral
GV004655,Nicole Teo,nicole.teo66@email.com,38,F,1,Silver,2024-02-19,2024-11-28,34,8,479.74,59.97,0.61,0.217,Animation,Paya Lebar,Corporate
GV004656,Jasmine Wong,jasmine.wong36@email.com,28,F,1,Gold,2022-05-27,2024-12-17,15,35,853.7,24.39,0.818,0.679,Thriller,Paya Lebar,GV App
GV004657,Karthik Chua,karthik.chua90@email.com,49,F,1,Gold,2022-12-28,2024-11-16,46,13,1016.37,78.18,0.626,0.26,Romance,Tampines,GV App
GV004658,Jun Hao Singh,jun.hao.singh88@email.com,47,F,1,Standard,2024-09-16,2024-04-07,269,14,309.26,22.09,0.8,0.668,Romance,Vivocity,GV App
GV004659,Hui Min Wong,hui.min.wong91@email.com,26,M,0,Free,2023-04-19,2024-08-29,125,2,34.05,17.03,0.505,0.373,Sci-Fi,JEM,Walk-in
GV004660,Jasmine Goh,jasmine.goh38@email.com,24,M,0,Free,2021-11-24,2024-06-23,192,11,189.42,17.22,0.434,0.605,Romance,Tampines,Social Media
GV004661,Arjun Ong,arjun.ong12@email.com,46,F,1,Silver,2024-04-20,2024-05-04,242,7,162.83,23.26,0.577,0.424,Horror,Tampines,Corporate
GV004662,Karthik Ramachandran,karthik.ramachandran16@email.com,67,F,1,Standard,2024-02-17,2024-04-18,258,6,112.75,18.79,0.652,0.562,Thriller,Paya Lebar,GV App
GV004663,Li Ting Wong,li.ting.wong53@email.com,23,F,1,Platinum,2024-02-09,2024-12-06,26,8,611.8,76.47,0.512,0.565,Thriller,Paya Lebar,Social Media
GV004664,Wei Jie Lee,wei.jie.lee60@email.com,17,F,1,Standard,2024-10-26,2024-07-01,184,6,85.41,14.24,0.586,0.337,Comedy,Vivocity,GV App
GV004665,Wei Jie Singh,wei.jie.singh40@email.com,27,F,0,Free,2023-08-06,2024-12-12,20,13,983.62,75.66,0.833,0.361,Comedy,Bishan,Walk-in
GV004666,Hafiz Tan,hafiz.tan78@email.com,38,F,0,Free,2024-08-22,2024-10-03,90,5,97.12,19.42,0.399,0.394,Comedy,Kallang Leisure Park,Social Media
GV004667,Hui Fen Ramachandran,hui.fen.ramachandran27@email.com,65,M,0,Free,2021-11-04,2024-11-12,50,13,1119.21,86.09,0.65,0.281,Animation,Vivocity,GV App
GV004668,Xiu Ying Lim,xiu.ying.lim55@email.com,31,M,0,Free,2024-01-12,2024-12-01,31,8,537.38,67.17,0.687,0.272,Animation,Jurong Point,GV App
GV004669,Jasmine Lim,jasmine.lim39@email.com,65,M,1,Gold,2023-06-17,2024-12-11,21,8,468.76,58.6,0.696,0.142,Comedy,Tampines,Walk-in
GV004670,Amelia Chen,amelia.chen24@email.com,61,F,1,Platinum,2022-03-23,2024-12-11,21,21,635.0,30.24,0.955,0.844,Thriller,Vivocity,Website
GV004671,Nicole Chen,nicole.chen45@email.com,38,F,1,Platinum,2021-09-25,2024-12-17,15,11,622.61,56.6,0.578,0.772,Thriller,Bishan,GV App
GV004672,Xiu Ying Pillai,xiu.ying.pillai56@email.com,63,F,1,Gold,2021-10-30,2024-11-19,43,7,323.82,46.26,0.67,0.832,Action,Kallang Leisure Park,GV App
GV004673,Chen Hao Wong,chen.hao.wong28@email.com,51,F,1,Silver,2023-01-30,2024-11-25,37,18,1427.68,79.32,0.865,0.182,Comedy,Jurong Point,GV App
GV004674,Hui Min Nair,hui.min.nair65@email.com,42,M,0,Free,2022-12-27,2024-08-07,147,4,69.85,17.46,0.457,0.378,Thriller,Tampines,GV App
GV004675,Hafiz Kumar,hafiz.kumar70@email.com,38,F,1,Silver,2022-01-30,2024-11-15,47,12,1065.66,88.8,0.868,0.278,Romance,Paya Lebar,GV App
GV004676,Siti Teo,siti.teo50@email.com,58,F,1,Platinum,2024-01-25,2024-12-03,29,6,479.19,79.86,0.45,0.565,Action,Paya Lebar,Social Media
GV004677,Karthik Kumar,karthik.kumar92@email.com,51,M,1,Silver,2024-07-10,2024-11-05,57,11,801.16,72.83,0.632,0.364,Romance,Yishun,GV App
GV004678,Zhen Wei Chua,zhen.wei.chua65@email.com,32,M,1,Gold,2022-04-18,2024-12-30,2,37,1115.06,30.14,0.703,0.667,Action,JEM,Partner Referral
GV004679,Jun Hao Goh,jun.hao.goh16@email.com,47,F,0,Free,2024-08-09,2024-11-11,51,18,1031.23,57.29,0.648,0.19,Romance,Paya Lebar,GV App
GV004680,Hui Fen Chua,hui.fen.chua35@email.com,58,Prefer not to say,1,Silver,2022-12-04,2024-11-08,54,10,897.29,89.73,0.634,0.268,Animation,Jurong Point,GV App
GV004681,Xiu Ying Hussain,xiu.ying.hussain76@email.com,63,M,1,Platinum,2022-05-10,2024-12-27,5,18,562.55,31.25,0.751,0.803,Sci-Fi,JEM,Partner Referral
GV004682,Xiu Ying Chen,xiu.ying.chen79@email.com,29,F,0,Free,2022-04-22,2024-10-03,90,4,72.47,18.12,0.512,0.427,Comedy,Vivocity,Walk-in
GV004683,Surya Singh,surya.singh77@email.com,41,F,0,Free,2023-11-24,2024-12-04,28,28,742.19,26.51,0.735,0.988,Sci-Fi,Jurong Point,Social Media
GV004684,Farhan Singh,farhan.singh11@email.com,39,F,0,Free,2021-10-02,2024-06-01,214,14,372.46,26.6,0.737,0.652,Horror,Tampines,GV App
GV004685,Hui Fen Kumar,hui.fen.kumar76@email.com,25,M,1,Gold,2024-01-17,2024-12-30,2,19,649.74,34.2,0.834,0.729,Action,Paya Lebar,GV App
GV004686,Li Ting Ramachandran,li.ting.ramachandran37@email.com,33,M,1,Platinum,2023-10-22,2024-12-09,23,31,954.09,30.78,0.963,0.98,Thriller,Tampines,GV App
GV004687,Farhan Yeo,farhan.yeo27@email.com,46,M,0,Free,2024-10-09,2024-06-23,192,6,91.59,15.26,0.455,0.65,Drama,Paya Lebar,Partner Referral
GV004688,Marcus Singh,marcus.singh72@email.com,32,Prefer not to say,0,Free,2024-01-12,2024-08-31,123,4,73.03,18.26,0.542,0.664,Action,Jurong Point,GV App
GV004689,Farhan Yeo,farhan.yeo46@email.com,59,M,1,Gold,2022-05-08,2024-12-19,13,36,967.72,26.88,0.783,0.909,Action,Tampines,Walk-in
GV004690,Chen Hao Pillai,chen.hao.pillai88@email.com,48,M,0,Free,2023-11-18,2024-07-11,174,3,53.69,17.9,0.348,0.337,Drama,Jurong Point,Walk-in
GV004691,Li Ting Kumar,li.ting.kumar21@email.com,34,F,0,Free,2024-10-10,2024-09-15,108,1,15.51,15.51,0.564,0.483,Animation,Yishun,Partner Referral
GV004692,Shreya Abdullah,shreya.abdullah30@email.com,30,F,0,Free,2022-05-31,2024-06-24,191,6,75.4,12.57,0.328,0.331,Action,Paya Lebar,Website
GV004693,Tan Wei Kumar,tan.wei.kumar58@email.com,35,M,1,Gold,2023-12-08,2024-12-10,22,37,1182.2,31.95,0.942,0.963,Action,Vivocity,Walk-in
GV004694,Surya Nair,surya.nair88@email.com,30,Prefer not to say,1,Standard,2024-04-20,2024-03-26,281,14,370.87,26.49,0.773,0.461,Comedy,Paya Lebar,Social Media
GV004695,Hui Min Hussain,hui.min.hussain76@email.com,56,F,1,Platinum,2022-05-12,2024-12-01,31,6,295.58,49.26,0.464,0.606,Thriller,Jurong Point,Website
GV004696,Ryan Yeo,ryan.yeo78@email.com,30,Prefer not to say,0,Free,2024-02-07,2024-12-21,11,9,501.3,55.7,0.734,0.291,Animation,Jurong Point,Walk-in
GV004697,Surya Teo,surya.teo60@email.com,53,M,1,Platinum,2022-07-12,2024-12-01,31,10,767.66,76.77,0.491,0.794,Thriller,Tampines,Website
GV004698,Marcus Goh,marcus.goh33@email.com,37,F,0,Free,2022-04-25,2024-07-04,181,5,80.14,16.03,0.377,0.378,Drama,Kallang Leisure Park,GV App
GV004699,Darren Abdullah,darren.abdullah27@email.com,42,M,1,Platinum,2024-01-11,2024-12-24,8,33,1072.11,32.49,0.832,0.662,Thriller,Yishun,Social Media
GV004700,Mei Ling Ng,mei.ling.ng92@email.com,19,F,0,Free,2023-04-08,2024-06-18,197,1,15.88,15.88,0.588,0.512,Sci-Fi,Bishan,GV App
GV004701,Marcus Yeo,marcus.yeo95@email.com,42,F,1,Platinum,2023-10-07,2024-12-17,15,22,718.08,32.64,0.991,0.72,Sci-Fi,Bishan,GV App
GV004702,Arjun Ng,arjun.ng67@email.com,17,F,0,Free,2023-11-18,2024-09-03,120,1,15.01,15.01,0.32,0.309,Drama,Kallang Leisure Park,Partner Referral
GV004703,Jun Hao Wong,jun.hao.wong67@email.com,43,M,0,Free,2024-08-11,2024-09-20,103,1,15.19,15.19,0.486,0.305,Romance,Bishan,Social Media
GV004704,Ling Ling Singh,ling.ling.singh54@email.com,67,M,0,Free,2022-12-14,2024-11-04,58,19,1096.06,57.69,0.63,0.289,Comedy,Jurong Point,Walk-in
GV004705,Amelia Lim,amelia.lim12@email.com,52,F,1,Gold,2022-10-21,2024-12-22,10,27,934.73,34.62,0.705,0.841,Action,Paya Lebar,Website
GV004706,Ling Ling Koh,ling.ling.koh57@email.com,35,F,0,Free,2023-09-12,2024-11-26,36,11,753.21,68.47,0.701,0.228,Romance,Vivocity,GV App
GV004707,Xiu Ying Ramachandran,xiu.ying.ramachandran40@email.com,30,M,1,Platinum,2024-10-22,2024-12-23,9,10,652.04,65.2,0.67,0.896,Thriller,JEM,GV App
GV004708,Arjun Yeo,arjun.yeo32@email.com,45,M,0,Free,2022-03-17,2024-04-08,268,7,180.12,25.73,0.788,0.612,Comedy,Tampines,GV App
GV004709,Karthik Lim,karthik.lim29@email.com,57,F,0,Free,2023-06-29,2024-02-18,318,5,122.35,24.47,0.66,0.791,Animation,Bishan,Walk-in
GV004710,Zhen Wei Ng,zhen.wei.ng46@email.com,53,M,0,Free,2024-09-20,2024-06-23,192,3,56.65,18.88,0.436,0.569,Animation,Bishan,GV App
GV004711,Marcus Teo,marcus.teo35@email.com,28,M,0,Free,2022-03-28,2024-07-16,169,1,14.61,14.61,0.388,0.546,Sci-Fi,Vivocity,GV App
GV004712,Amelia Hussain,amelia.hussain90@email.com,36,F,1,Silver,2024-02-25,2024-05-09,237,5,116.57,23.31,0.562,0.56,Animation,Bishan,Walk-in
GV004713,Faiz Koh,faiz.koh90@email.com,25,F,0,Free,2024-01-17,2024-11-04,58,10,618.78,61.88,0.888,0.223,Comedy,Kallang Leisure Park,GV App
GV004714,Hafiz Ramachandran,hafiz.ramachandran28@email.com,66,M,1,Silver,2023-05-21,2024-11-06,56,17,1493.83,87.87,0.629,0.126,Romance,Bishan,Website
GV004715,Arjun Patel,arjun.patel29@email.com,46,F,0,Free,2024-06-15,2024-12-29,3,37,849.94,22.97,0.881,0.714,Thriller,Vivocity,Corporate
GV004716,Zhen Wei Tan,zhen.wei.tan81@email.com,33,F,1,Platinum,2024-04-04,2024-12-17,15,35,1218.85,34.82,0.742,0.917,Action,Bishan,Walk-in
GV004717,Faiz Ong,faiz.ong68@email.com,51,M,1,Silver,2024-01-31,2024-12-12,20,15,1047.58,69.84,0.704,0.328,Romance,Yishun,Website
GV004718,Amelia Ramachandran,amelia.ramachandran50@email.com,43,F,0,Free,2024-08-28,2024-06-16,199,2,36.12,18.06,0.672,0.369,Action,Bishan,Walk-in
GV004719,Faiz Nair,faiz.nair78@email.com,42,Prefer not to say,1,Platinum,2024-01-28,2024-12-13,19,20,596.03,29.8,0.996,0.681,Sci-Fi,Vivocity,Partner Referral
GV004720,Tan Wei Tan,tan.wei.tan15@email.com,42,M,1,Gold,2021-09-21,2024-12-13,19,6,348.1,58.02,0.471,0.686,Thriller,Paya Lebar,Walk-in
GV004721,Karthik Ng,karthik.ng50@email.com,43,M,0,Free,2022-02-24,2024-02-27,309,9,139.51,15.5,0.792,0.583,Romance,Vivocity,GV App
GV004722,Surya Chen,surya.chen75@email.com,54,F,0,Free,2021-10-11,2024-06-17,198,6,105.86,17.64,0.67,0.554,Horror,Vivocity,Walk-in
GV004723,Karthik Nair,karthik.nair97@email.com,43,M,1,Platinum,2023-09-21,2024-12-08,24,20,494.71,24.74,0.952,0.87,Sci-Fi,Kallang Leisure Park,GV App
GV004724,Jia Qi Wong,jia.qi.wong72@email.com,34,F,1,Standard,2024-07-16,2024-01-16,351,7,167.67,23.95,0.576,0.632,Animation,Bishan,GV App
GV004725,Li Ting Patel,li.ting.patel67@email.com,38,M,0,Free,2024-06-19,2024-12-20,12,22,522.09,23.73,0.859,0.775,Action,Tampines,GV App
GV004726,Jia Qi Patel,jia.qi.patel23@email.com,56,F,0,Free,2023-12-12,2024-06-02,213,5,116.88,23.38,0.723,0.704,Romance,Jurong Point,Corporate
GV004727,Surya Koh,surya.koh35@email.com,17,F,1,Silver,2023-09-07,2024-06-02,213,10,228.42,22.84,0.458,0.509,Drama,Tampines,GV App
GV004728,Hui Min Teo,hui.min.teo55@email.com,30,F,0,Free,2024-01-17,2024-12-18,14,9,641.56,71.28,0.577,0.87,Thriller,JEM,Walk-in
GV004729,Karthik Koh,karthik.koh30@email.com,64,M,0,Free,2022-08-22,2024-08-24,130,5,95.98,19.2,0.431,0.38,Romance,Tampines,GV App
GV004730,Farhan Patel,farhan.patel53@email.com,54,F,1,Standard,2023-03-11,2024-07-06,179,1,19.36,19.36,0.559,0.433,Comedy,JEM,GV App
GV004731,Marcus Abdullah,marcus.abdullah23@email.com,45,F,0,Free,2021-11-16,2024-05-16,230,14,268.35,19.17,0.695,0.651,Horror,Jurong Point,GV App
GV004732,Hafiz Wong,hafiz.wong77@email.com,38,F,0,Free,2024-07-10,2024-07-16,169,3,46.01,15.34,0.342,0.388,Romance,Paya Lebar,Website
GV004733,Amelia Teo,amelia.teo10@email.com,63,M,1,Platinum,2021-10-04,2024-12-01,31,10,736.63,73.66,0.632,0.847,Action,Bishan,Walk-in
GV004734,Karthik Ong,karthik.ong36@email.com,38,F,1,Platinum,2022-08-09,2024-12-27,5,5,272.57,54.51,0.608,0.885,Action,Paya Lebar,Social Media
GV004735,Marcus Yeo,marcus.yeo65@email.com,27,M,1,Standard,2022-09-07,2024-10-24,69,2,32.28,16.14,0.67,0.665,Animation,Bishan,GV App
GV004736,Rajan Kumar,rajan.kumar41@email.com,48,F,0,Free,2022-02-28,2024-12-11,21,36,894.99,24.86,0.953,0.78,Action,JEM,Website
GV004737,Hafiz Kumar,hafiz.kumar16@email.com,58,F,0,Free,2024-04-05,2024-10-07,86,2,26.21,13.1,0.636,0.315,Drama,Paya Lebar,Walk-in
GV004738,Siti Patel,siti.patel63@email.com,68,F,0,Free,2022-12-23,2024-09-20,103,5,96.43,19.29,0.387,0.524,Sci-Fi,JEM,GV App
GV004739,Hafiz Lee,hafiz.lee86@email.com,59,M,1,Gold,2023-07-10,2024-12-27,5,22,741.13,33.69,0.786,0.664,Action,Vivocity,GV App
GV004740,Nadia Patel,nadia.patel75@email.com,68,F,0,Free,2022-05-19,2024-09-22,101,5,97.04,19.41,0.47,0.314,Animation,Yishun,GV App
GV004741,Amirah Lim,amirah.lim47@email.com,43,M,1,Gold,2022-04-16,2024-12-11,21,14,842.28,60.16,0.614,0.239,Animation,Kallang Leisure Park,Walk-in
GV004742,Mei Ling Ng,mei.ling.ng44@email.com,18,F,1,Silver,2023-06-23,2024-11-22,40,14,847.95,60.57,0.856,0.222,Animation,Tampines,Walk-in
GV004743,Jasmine Ong,jasmine.ong50@email.com,29,M,0,Free,2022-08-21,2024-09-29,94,5,91.39,18.28,0.368,0.513,Action,JEM,Website
GV004744,Mei Ling Wong,mei.ling.wong66@email.com,46,M,0,Free,2024-07-28,2024-08-05,149,4,54.59,13.65,0.403,0.339,Romance,Jurong Point,Website
GV004745,Amelia Wong,amelia.wong54@email.com,26,F,0,Free,2021-12-06,2024-05-28,218,9,226.19,25.13,0.423,0.501,Horror,Yishun,Walk-in
GV004746,Chen Hao Tan,chen.hao.tan65@email.com,27,F,1,Silver,2022-09-21,2024-12-08,24,9,617.58,68.62,0.772,0.201,Comedy,Yishun,Website
GV004747,Mei Ling Ong,mei.ling.ong98@email.com,62,F,0,Free,2023-10-19,2024-12-09,23,12,868.49,72.37,0.849,0.335,Comedy,Kallang Leisure Park,Walk-in
GV004748,Priya Yeo,priya.yeo74@email.com,51,M,1,Platinum,2023-04-04,2024-12-13,19,23,757.86,32.95,0.963,0.811,Sci-Fi,Bishan,GV App
GV004749,Li Ting Abdullah,li.ting.abdullah76@email.com,50,F,1,Platinum,2022-06-26,2024-12-03,29,24,632.44,26.35,0.883,0.914,Thriller,Vivocity,Website
GV004750,Ling Ling Chen,ling.ling.chen42@email.com,17,F,0,Free,2021-10-29,2024-07-15,170,6,115.22,19.2,0.477,0.48,Horror,Jurong Point,Website
GV004751,Surya Ramachandran,surya.ramachandran54@email.com,43,F,1,Platinum,2024-09-15,2024-12-17,15,10,661.71,66.17,0.555,0.633,Drama,Yishun,GV App
GV004752,Hui Min Lim,hui.min.lim40@email.com,29,M,0,Free,2022-12-01,2024-05-02,244,14,269.42,19.24,0.65,0.615,Sci-Fi,Kallang Leisure Park,GV App
GV004753,Ryan Patel,ryan.patel80@email.com,22,F,0,Free,2024-05-02,2024-02-22,314,7,147.35,21.05,0.637,0.532,Romance,Paya Lebar,Social Media
GV004754,Rajan Yeo,rajan.yeo26@email.com,48,M,0,Free,2024-05-23,2024-08-10,144,4,64.3,16.07,0.503,0.387,Sci-Fi,Jurong Point,Social Media
GV004755,Ryan Ong,ryan.ong98@email.com,47,F,0,Free,2022-04-17,2024-10-05,88,2,25.93,12.97,0.619,0.626,Drama,Vivocity,GV App
GV004756,Karthik Lim,karthik.lim98@email.com,68,M,1,Standard,2022-03-22,2024-08-04,150,10,218.94,21.89,0.66,0.507,Thriller,JEM,GV App
GV004757,Ling Ling Singh,ling.ling.singh84@email.com,65,M,1,Gold,2024-04-25,2024-12-24,8,6,418.44,69.74,0.426,0.632,Action,Yishun,GV App
GV004758,Farhan Ramachandran,farhan.ramachandran70@email.com,61,M,1,Platinum,2024-08-13,2024-12-30,2,29,690.36,23.81,0.843,0.938,Sci-Fi,Kallang Leisure Park,Website
GV004759,Jia Qi Koh,jia.qi.koh41@email.com,41,F,0,Free,2022-07-24,2024-08-19,135,5,78.32,15.66,0.494,0.542,Action,Tampines,Website
GV004760,Farhan Ramachandran,farhan.ramachandran70@email.com,38,F,1,Platinum,2022-04-24,2024-12-04,28,8,510.21,63.78,0.695,0.8,Action,Jurong Point,GV App
GV004761,Jun Hao Hussain,jun.hao.hussain96@email.com,55,M,0,Free,2021-12-14,2024-12-19,13,38,1212.72,31.91,0.935,0.875,Sci-Fi,Vivocity,Walk-in
GV004762,Siti Hussain,siti.hussain30@email.com,35,F,0,Free,2022-06-17,2024-07-09,176,3,52.33,17.44,0.541,0.588,Drama,Bishan,Partner Referral
GV004763,Arjun Koh,arjun.koh21@email.com,24,M,1,Gold,2024-05-15,2024-12-18,14,36,853.1,23.7,0.958,0.766,Action,JEM,GV App
GV004764,Arjun Wong,arjun.wong72@email.com,51,M,1,Platinum,2023-06-19,2024-12-21,11,7,502.23,71.75,0.635,0.643,Action,Vivocity,GV App
GV004765,Priya Tan,priya.tan10@email.com,30,F,0,Free,2022-02-15,2024-03-15,292,11,195.24,17.75,0.646,0.47,Thriller,Yishun,Walk-in
GV004766,Zhen Wei Ramachandran,zhen.wei.ramachandran23@email.com,50,M,0,Free,2023-06-10,2024-11-02,60,5,88.26,17.65,0.421,0.693,Drama,Vivocity,Walk-in
GV004767,Hui Min Singh,hui.min.singh27@email.com,17,F,0,Free,2024-09-16,2024-12-06,26,35,1023.76,29.25,0.863,0.812,Thriller,JEM,GV App
GV004768,Jia Qi Ong,jia.qi.ong54@email.com,40,M,1,Gold,2023-07-28,2024-12-15,17,29,858.5,29.6,0.865,0.993,Sci-Fi,Jurong Point,Website
GV004769,Priya Patel,priya.patel83@email.com,46,M,0,Free,2022-04-03,2024-11-13,49,14,949.16,67.8,0.658,0.101,Comedy,Jurong Point,Partner Referral
GV004770,Xiu Ying Abdullah,xiu.ying.abdullah43@email.com,39,M,0,Free,2024-05-10,2024-12-15,17,18,1444.99,80.28,0.844,0.236,Animation,Kallang Leisure Park,GV App
GV004771,Ryan Patel,ryan.patel83@email.com,60,M,0,Free,2022-03-27,2024-02-11,325,11,199.3,18.12,0.439,0.754,Romance,Kallang Leisure Park,GV App
GV004772,Shreya Ong,shreya.ong38@email.com,67,F,1,Gold,2023-08-11,2024-12-09,23,31,958.18,30.91,0.799,0.887,Thriller,Yishun,GV App
GV004773,Xiu Ying Yeo,xiu.ying.yeo94@email.com,64,F,0,Free,2023-06-07,2024-10-21,72,2,32.2,16.1,0.517,0.529,Action,Yishun,GV App
GV004774,Rajan Tan,rajan.tan64@email.com,57,M,1,Gold,2022-03-07,2024-11-30,32,15,1330.46,88.7,0.747,0.289,Romance,Paya Lebar,Partner Referral
GV004775,Mei Ling Kumar,mei.ling.kumar70@email.com,37,F,0,Free,2023-11-06,2024-01-16,351,10,248.64,24.86,0.494,0.797,Drama,Jurong Point,GV App
GV004776,Amelia Abdullah,amelia.abdullah47@email.com,36,Prefer not to say,0,Free,2024-02-06,2024-09-07,116,5,81.87,16.37,0.689,0.517,Thriller,Paya Lebar,GV App
GV004777,Rajan Lee,rajan.lee12@email.com,36,F,1,Gold,2024-10-04,2024-12-05,27,13,913.93,70.3,0.604,0.327,Comedy,Kallang Leisure Park,GV App
GV004778,Hui Fen Tan,hui.fen.tan74@email.com,52,M,1,Platinum,2022-07-28,2024-12-06,26,24,695.93,29.0,0.783,0.936,Sci-Fi,Kallang Leisure Park,Partner Referral
GV004779,Shreya Goh,shreya.goh11@email.com,20,F,0,Free,2023-02-11,2024-06-20,195,3,43.99,14.66,0.67,0.444,Comedy,Bishan,GV App
GV004780,Siti Wong,siti.wong74@email.com,62,M,1,Platinum,2022-12-07,2024-12-03,29,7,491.27,70.18,0.537,0.624,Action,Tampines,Partner Referral
GV004781,Farhan Nair,farhan.nair34@email.com,30,F,0,Free,2023-02-05,2024-06-20,195,3,36.66,12.22,0.308,0.371,Drama,Kallang Leisure Park,Partner Referral
GV004782,Zhen Wei Koh,zhen.wei.koh88@email.com,42,F,1,Standard,2021-10-05,2024-02-28,308,8,122.83,15.35,0.519,0.782,Comedy,Tampines,Partner Referral
GV004783,Jasmine Lee,jasmine.lee56@email.com,41,F,1,Gold,2021-12-16,2024-12-09,23,27,680.23,25.19,0.94,0.82,Sci-Fi,Jurong Point,Partner Referral
GV004784,Hafiz Ramachandran,hafiz.ramachandran11@email.com,21,M,1,Platinum,2024-10-13,2024-12-14,18,36,817.22,22.7,0.825,0.811,Thriller,JEM,Walk-in
GV004785,Hafiz Teo,hafiz.teo75@email.com,17,F,0,Free,2023-07-16,2024-06-17,198,6,86.51,14.42,0.37,0.442,Animation,Kallang Leisure Park,GV App
GV004786,Hui Min Wong,hui.min.wong49@email.com,27,Prefer not to say,0,Free,2024-11-08,2024-03-18,289,14,403.93,28.85,0.564,0.419,Comedy,Vivocity,GV App
GV004787,Farhan Chen,farhan.chen65@email.com,49,F,1,Platinum,2024-10-19,2024-12-29,3,32,783.22,24.48,0.84,0.814,Thriller,Yishun,Website
GV004788,Zhen Wei Chen,zhen.wei.chen71@email.com,34,M,0,Free,2022-07-26,2024-11-24,38,12,950.33,79.19,0.699,0.201,Romance,Kallang Leisure Park,Social Media
GV004789,Wei Jie Lee,wei.jie.lee17@email.com,34,F,1,Platinum,2024-06-27,2024-12-24,8,6,380.99,63.5,0.659,0.571,Drama,Tampines,Walk-in
GV004790,Karthik Ng,karthik.ng19@email.com,43,M,1,Gold,2024-07-03,2024-12-10,22,31,844.18,27.23,0.727,0.916,Sci-Fi,Yishun,Walk-in
GV004791,Farhan Ramachandran,farhan.ramachandran80@email.com,55,F,1,Gold,2023-11-13,2024-12-03,29,23,586.83,25.51,0.719,0.749,Action,Paya Lebar,Walk-in
GV004792,Amirah Ng,amirah.ng63@email.com,59,F,1,Gold,2024-08-05,2024-12-30,2,36,1199.35,33.32,0.813,0.68,Action,Yishun,Walk-in
GV004793,Zhen Wei Ramachandran,zhen.wei.ramachandran59@email.com,48,F,1,Silver,2022-04-25,2024-11-05,57,10,763.89,76.39,0.748,0.309,Comedy,Jurong Point,GV App
GV004794,Xiu Ying Teo,xiu.ying.teo94@email.com,39,F,1,Silver,2023-03-06,2024-04-30,246,14,245.37,17.53,0.436,0.791,Thriller,Paya Lebar,Walk-in
GV004795,Farhan Patel,farhan.patel93@email.com,35,M,0,Free,2022-12-18,2024-02-17,319,8,144.26,18.03,0.631,0.783,Animation,Paya Lebar,Walk-in
GV004796,Priya Goh,priya.goh18@email.com,39,F,1,Platinum,2021-11-19,2024-12-05,27,24,531.68,22.15,0.936,0.849,Action,Kallang Leisure Park,Website
GV004797,Jun Hao Ramachandran,jun.hao.ramachandran98@email.com,36,M,1,Platinum,2023-01-28,2024-12-24,8,28,696.73,24.88,0.768,0.812,Action,Kallang Leisure Park,GV App
